pub_number cit_number
US-2017349688-A1 US-2018190923-A1
US-2015359317-A1 US-2008107470-A1
US-2016265150-A1 US-2011029016-A1
US-2017229892-A1 US-2008001247-A1
US-2016195346-A1 US-2018267411-A1
US-2016254575-A1 US-10403492-B1
US-2017296195-A1 US-2017110935-A1
US-2018019309-A1 US-2015084125-A1
US-2017094423-A1 US-2009154742-A1
US-2018014208-A1 US-5985949-A
US-2016370336-A1 US-2019008864-A1
US-2016064980-A1 US-6842708-B2
US-2018192239-A1 US-2012123531-A1
US-2016287258-A1 US-2014222065-A1
US-2016198819-A1 US-6109442-A
US-2017294687-A1 US-6492061-B1
US-2014227939-A1 US-2018161140-A1
US-2019066711-A1 US-5242459-A
US-2017028283-A1 US-2017009616-A1
US-2015041316-A1 US-2013216070-A1
US-2014372251-A1 US-2010299228-A1
US-2018106577-A1 US-2017252080-A1
US-2018057256-A1 US-2005022449-A1
US-2015209586-A1 US-2006217796-A1
US-2018199350-A1 US-2011269490-A1
US-2018309029-A1 US-2005090089-A1
US-2016134232-A1 US-2001040453-A1
US-2018006915-A1 US-2014321294-A1
US-2019188502-A1 US-2017302838-A1
US-2017332013-A1 US-2017284455-A1
US-2018350727-A1 US-8023279-B2
US-2017279382-A1 US-7291997-B2
US-2017018637-A1 US-2008297036-A1
US-2017039820-A1 US-2015252973-A1
US-2016067452-A1 US-2003011956-A1
US-2018293101-A1 US-2016011751-A1
US-2017361628-A1 US-2018351500-A1
US-2018133808-A1 US-6301692-B1
US-2016263389-A1 US-5879198-A
US-2017285643-A1 US-2011260532-A1
US-2012268142-A1 US-2008036093-A1
US-2018136759-A1 US-2013158563-A1
US-2016184606-A1 US-2009015881-A1
US-2017119463-A1 US-2014052841-A1
US-2019044004-A1 US-2013153860-A1
US-2014164148-A1 US-2012029039-A1
US-2017367791-A1 US-2011132957-A1
US-2010180347-A1 US-6944776-B1
US-2015238089-A1 US-2009009595-A1
US-2018208133-A1 US-5123853-A
US-2018263283-A1 US-2017204965-A1
US-2018045004-A1 US-7728839-B2
US-2018048637-A1 US-9450945-B1
US-2016095636-A1 US-2005024018-A1
US-2018286608-A1 US-3836737-A
US-2018019788-A1 US-2011256737-A1
US-2016358590-A1 US-9940733-B2
US-2016164052-A1 US-2006105238-A1
US-2017258535-A1 US-2006142657-A1
US-2017182646-A1 US-2013319765-A1
US-2018026822-A1 US-2016301097-A1
US-2018064998-A1 US-5960093-A
US-2016023195-A1 US-2012003975-A2
US-2017087792-A1 US-2016271668-A1
US-2019054353-A1 US-2017309336-A1
US-2017128388-A1 US-8602797-B2
US-2017334778-A1 US-2018182416-A1
US-2017269006-A1 US-2009022593-A1
US-2019014359-A1 US-2017225168-A1
US-2018166909-A1 US-2002071292-A1
US-2019043289-A1 US-2010307206-A1
US-2018193040-A1 US-2013226233-A1
US-2018350617-A1 US-2016211081-A1
US-2017196676-A1 US-2011245851-A1
US-2017348866-A1 US-8499459-B2
US-2016294966-A1 US-2011264740-A1
US-2016089191-A1 US-2015134080-A1
US-2017354806-A1 US-5576263-A
US-2017125752-A1 US-2018309190-A1
US-2016310674-A1 US-2017176729-A1
US-2018035451-A1 US-2015296533-A1
US-2018278181-A1 US-2017244317-A1
US-2017305001-A1 US-10112239-B2
US-2017094423-A1 US-2014315049-A1
US-2018023948-A1 US-2016018245-A1
US-2017340860-A1 US-2011235096-A1
US-2017354438-A1 US-2010049211-A1
US-2017199061-A1 US-7101640-B1
US-2017049015-A1 US-2012003661-A1
US-2015291984-A1 US-2014080183-A1
US-2018204007-A1 US-6189100-B1
US-2018232725-A1 US-2015032627-A1
US-2018171319-A1 US-2010026813-A1
US-2018022121-A1 US-2004209354-A1
US-2016338618-A1 US-2013016580-A1
US-2017227569-A1 US-2014015544-A1
US-2018221577-A1 US-2013027471-A1
US-2016260969-A1 US-2003054250-A1
US-2017023919-A1 US-2015086359-A1
US-2015176516-A1 US-6234148-B1
US-2017249750-A1 US-2010032246-A1
US-2018152858-A1 US-2017354318-A1
US-2017112542-A1 US-2013131734-A1
US-2018029879-A1 US-2018026608-A1
US-2018034645-A1 US-2013290735-A1
US-2015305928-A1 US-2014101578-A1
US-2017243600-A1 US-2007019501-A1
US-2018260117-A1 US-2010082890-A1
US-2018154982-A1 US-2018294526-A1
US-2018207604-A1 US-2017010008-A1
US-2018049898-A1 US-2009138070-A1
US-2017063031-A1 US-4907974-A
US-2017130342-A1 US-2011315560-A1
US-2017025590-A1 US-2018244568-A1
US-2014357384-A1 US-5902186-A
US-2017066334-A1 US-2018109027-A1
US-2018050203-A1 US-6308101-B1
US-2017203657-A1 US-2012181875-A1
US-2015295640-A1 US-6169513-B1
US-2018186423-A1 US-2014000888-A1
US-2018263465-A1 US-2016288889-A1
US-2014366128-A1 US-6589250-B2
US-2016190283-A1 US-2018169884-A1
US-2017020191-A1 US-2012006087-A1
US-2018059854-A1 US-9164605-B1
US-2016211692-A1 US-5414339-A
US-2017076965-A1 US-9180022-B2
US-2017323650-A1 US-2014004667-A1
US-2017121652-A1 US-7570485-B2
US-2018175467-A1 US-2010170931-A1
US-2016129561-A1 US-3600979-A
US-2018033560-A1 US-2010252527-A1
US-2016221172-A1 US-2017092902-A1
US-2019026667-A1 US-2013291098-A1
US-2017153764-A1 US-2011074694-A1
US-2018249720-A1 US-2013019171-A1
US-10384874-B1 US-2015296912-A1
US-2019018163-A1 US-2006019628-A1
US-2017367274-A1 US-2008279679-A1
US-2018166812-A1 US-2016079714-A1
US-2017272057-A1 US-2016192551-A1
US-2017073469-A1 US-2010120961-A1
US-2019109307-A1 US-5244754-A
US-2018022225-A1 US-2014265560-A1
US-2016108327-A1 US-2018296526-A1
US-2016310763-A1 US-7583775-B2
US-2016285314-A1 US-2016001366-A1
US-2016124093-A1 US-4943614-A
US-2018141673-A1 US-2016084360-A1
US-2017072179-A1 US-2018071827-A1
US-2017020725-A1 US-2017166075-A1
US-2016322129-A1 US-2015247253-A1
US-2017374337-A1 US-2009237573-A1
US-2018058747-A1 US-2015035444-A1
US-2019131385-A1 US-2012231949-A1
US-2018155210-A1 US-2016324542-A1
US-2015313674-A1 US-5047036-A
US-2018272915-A1 US-2014274966-A1
US-2017095485-A1 US-2017211553-A1
US-2015296662-A1 US-2018240981-A1
US-2012276799-A1 US-2006257637-A1
US-2018045559-A1 US-2008066960-A1
US-2018274835-A1 US-6928828-B1
US-2016092635-A1 US-2018330908-A1
US-2016130027-A1 US-2018183173-A1
US-2018021070-A1 US-2011172714-A1
US-2017251421-A1 US-2015249999-A1
US-2017213943-A1 US-7994628-B2
US-2016115374-A1 US-2003234103-A1
US-2017132692-A1 US-2003231112-A1
US-2016338578-A1 US-2008012803-A1
US-2017038355-A1 US-2006042965-A1
US-2018258659-A1 US-2018110666-A1
US-2017261960-A1 US-2010327667-A1
US-2017371544-A1 US-6001301-A
US-2018198944-A1 US-2012026104-A1
US-2018314017-A1 US-6222967-B1
US-2018021683-A1 US-2018359339-A1
US-2015173952-A1 US-2006100677-A1
US-2016223595-A1 US-4464625-A
US-2018250529-A1 US-6833707-B1
US-2018308384-A1 US-2019094302-A1
US-2016354223-A1 US-2018252391-A1
US-2018370805-A1 US-2011020243-A1
US-2016246415-A1 US-2014028584-A1
US-2018040543-A1 US-2014239878-A1
US-2016215687-A1 US-2018363666-A1
US-2017276319-A1 US-2006044814-A1
US-2018351447-A1 US-8917527-B2
US-2016125110-A1 US-7937679-B2
US-2017005669-A1 US-2013108984-A1
US-2016048871-A1 US-2012203572-A1
US-2017111043-A1 US-2018005147-A1
US-2018195529-A1 US-2009020833-A1
US-2016298875-A1 US-5236763-A
US-2017232603-A1 US-2013131978-A1
US-2018358330-A1 US-2004008704-A1
US-2018088441-A1 US-2016217919-A1
US-2015375289-A1 US-2009159152-A1
US-2018134217-A1 US-2011181728-A1
US-2018185540-A1 US-7781641-B2
US-2015351076-A1 US-2017269289-A1
US-2018257000-A1 US-2018287564-A1
US-2018012222-A1 US-2017174400-A1
US-2016258067-A1 US-2005012507-A1
US-2019060360-A1 US-2016193517-A1
US-2017157494-A1 US-2008092270-A1
US-2017238609-A1 US-4776353-A
US-2018339674-A1 US-2018333225-A1
US-2018060636-A1 US-2013314366-A1
US-2016222994-A1 US-2018331943-A1
US-2017252167-A1 US-2017322227-A1
US-2018027056-A1 US-2017119338-A1
US-2018132899-A1 US-2016252419-A1
US-2016199157-A1 US-2016309954-A1
US-2017245554-A1 US-9510624-B2
US-2016128811-A1 US-2017050174-A1
US-2018058724-A1 US-6427770-B2
US-2016143622-A1 US-2013062723-A1
US-2019216433-A1 US-2005015009-A1
US-2018303419-A1 US-2015270029-A1
US-2018167648-A1 US-2007191886-A1
US-2015322460-A1 US-2016029689-A1
US-2018211143-A1 US-2016266512-A1
US-2017146675-A1 US-6206125-B1
US-2016342665-A1 US-2014298591-A1
US-2018284153-A1 US-2013033285-A1
US-2018180921-A1 US-2012314163-A1
US-2016144493-A1 US-6775890-B2
US-2015306896-A1 US-2001014265-A1
US-2018277137-A1 US-2002019313-A1
US-2015275359-A1 US-7416989-B1
US-2019031807-A1 US-2007112428-A1
US-2019102965-A1 US-5468110-A
US-2017311974-A1 US-2009003216-A1
US-2017307301-A1 US-2017283649-A1
US-2017188943-A1 US-2017316608-A1
US-2018194346-A1 US-2018021638-A1
US-2018142415-A1 US-2005023007-A1
US-2017158875-A1 US-2016226024-A1
US-2017344206-A1 US-2016321029-A1
US-2016333116-A1 US-8377563-B2
US-2016303367-A1 US-4616651-A
US-2017162818-A1 US-2013026532-A1
US-2018085501-A1 US-2006022971-A1
US-2017205878-A1 US-2015212676-A1
US-2016324463-A1 US-2008139910-A1
US-2017079482-A1 US-2019136118-A1
US-2018139187-A1 US-2014007485-A1
US-2017096577-A1 US-2019135515-A1
US-2018081160-A1 US-2001055062-A1
US-2017363888-A1 US-2002015131-A1
US-2018269810-A1 US-2017202344-A1
US-2017250596-A1 US-2013322927-A1
US-2017294766-A1 US-9318888-B1
US-2018256421-A1 US-4144979-A
US-2017013249-A1 US-2017280120-A1
US-2018048002-A1 US-2004008187-A1
US-2018174521-A1 US-2014055444-A1
US-2018249469-A1 US-2016119924-A1
US-2015025552-A1 US-2007276494-A1
US-2017319306-A1 US-5453450-A
US-2017305557-A1 US-2016096625-A1
US-2017320985-A1 US-2018297512-A1
US-2017119986-A1 US-2009159084-A1
US-2019009494-A1 US-2006123725-A1
US-2017060477-A1 US-2015100854-A1
US-2018142482-A1 US-2015345159-A1
US-2016238542-A1 US-2012322052-A1
US-2017222611-A1 US-2017213523-A1
US-2018331051-A1 US-9899343-B2
US-2018159614-A1 US-2017215227-A1
US-2018038921-A1 US-7547358-B1
US-2016219807-A1 US-7590471-B2
US-2017052797-A1 US-8116147-B1
US-2016198932-A1 US-2006014913-A1
US-2019132580-A1 US-2009315662-A1
US-2018235095-A1 US-2014367244-A1
US-2017175058-A1 US-2013095717-A1
US-2018044270-A1 US-2010057047-A1
US-2017098958-A1 US-9812774-B2
US-10358292-B1 US-2015007513-A1
US-2016375651-A1 US-2012207989-A1
US-2018168681-A1 US-2018016419-A1
US-2019043880-A1 US-2017200676-A1
US-2016347671-A1 US-2014013919-A1
US-2016056018-A1 US-2017136600-A1
US-2017350380-A1 US-2019164826-A1
US-2017163160-A1 US-2018370266-A1
US-2015064602-A1 US-2009024659-A1
US-2018091917-A1 US-2006159295-A1
US-2017258462-A1 US-2017146811-A1
US-2016236249-A1 US-2018254049-A1
US-2017046011-A1 US-2013015200-A1
US-2016196387-A1 US-6468298-B1
US-2017073852-A1 US-7060211-B2
US-2015283342-A1 US-7703950-B2
US-2017079772-A1 US-2011172676-A1
US-2017248985-A1 US-2014200722-A1
US-2015245858-A1 US-2011301334-A1
US-2018135650-A1 US-2018335792-A1
US-2017049437-A1 US-2009318961-A1
US-2015284233-A1 US-7273195-B1
US-2016238019-A1 US-5685696-A
US-2016158889-A1 US-2015209549-A1
US-2018083297-A1 US-8389103-B2
US-2017011828-A1 US-2014374643-A1
US-2017185057-A1 US-7710418-B2
US-2017225749-A1 US-8138849-B2
US-2017055771-A1 US-2019234234-A1
US-2015000259-A1 US-2004013717-A1
US-2017063005-A1 US-5515604-A
US-2018169376-A1 US-2002161353-A1
US-2019235426-A1 US-2009001494-A1
US-2017181739-A1 US-9888997-B2
US-2017079657-A1 US-5911725-A
US-2018007425-A1 US-2007261094-A1
US-2017095667-A1 US-2015028798-A1
US-2017291200-A1 US-5810473-A
US-2017268215-A1 US-2017018647-A1
US-2017063957-A1 US-2005151852-A1
US-2017046178-A1 US-2015023437-A1
US-2015246384-A1 US-2017356401-A1
US-2017229878-A1 US-2015329003-A1
US-2016260987-A1 US-8466987-B2
US-2013312328-A1 US-4315758-A
US-2014357384-A1 US-7442127-B2
US-2015223975-A1 US-2012116271-A1
US-2015133041-A1 US-2013022071-A1
US-2017001067-A1 US-9349292-B2
US-2019023031-A1 US-2016066274-A1
US-2018003051-A1 US-6758530-B2
US-2017373410-A1 US-3704439-A
US-2018091970-A1 US-2018146181-A1
US-2015189215-A1 US-2015270744-A1
US-2018162948-A1 US-8980267-B2
US-2018022837-A1 US-2012246085-A1
US-2015253151-A1 US-2012009995-A1
US-2017005123-A1 US-2013069190-A1
US-2017203036-A1 US-2016060562-A1
US-2018141721-A1 US-6783277-B2
US-2017232383-A1 US-2008225236-A1
US-2018118460-A1 US-5118000-A
US-2017316878-A1 US-2014015930-A1
US-2018257576-A1 US-2004133123-A1
US-2017215677-A1 US-9999332-B2
US-2019050706-A1 US-2006226240-A1
US-2017069744-A1 US-2017209473-A1
US-2017291232-A1 US-2014212226-A1
US-2017258567-A1 US-2018127519-A1
US-2019068055-A1 US-2018018333-A1
US-2016189129-A1 US-6191500-B1
US-2017205940-A1 US-2013014138-A1
US-2019052933-A1 US-2013009151-A1
US-2018153324-A1 US-2014173909-A1
US-2018249814-A1 US-2009028263-A1
US-2018329845-A1 US-2005135393-A1
US-2018182815-A1 US-2011279699-A1
US-2017221300-A1 US-2016028240-A1
US-2017304735-A1 US-2008172006-A1
US-2017008221-A1 US-2010275267-A1
US-2018033671-A1 US-2010256174-A1
US-2016008922-A1 US-2017288131-A1
US-2017020278-A1 US-2012023379-A1
US-2018141396-A1 US-2011284124-A1
US-2017014190-A1 US-2006122617-A1
US-2018317989-A1 US-2010016903-A1
US-2017363203-A1 US-5829560-A
US-2018035819-A1 US-4449261-A
US-2016258238-A1 US-2018078048-A1
US-2018051535-A1 US-4844263-A
US-2017158982-A1 US-2011245120-A1
US-2017028112-A1 US-2008015472-A1
US-2017250268-A1 US-2014183632-A1
US-2017037825-A1 US-5999168-A
US-2018154425-A1 US-6053254-A
US-2017001780-A1 US-10249293-B1
US-2017181931-A1 US-2015187814-A1
US-2016377978-A1 US-2018249057-A1
US-2013145962-A1 US-5844027-A
US-2015305770-A1 US-2013150710-A1
US-2013317959-A1 US-2017152128-A1
US-2017149029-A1 US-2018025405-A1
US-2017253069-A1 US-2011016284-A1
US-2018170642-A1 US-2017335183-A1
US-2018203515-A1 US-2015040040-A1
US-2017361296-A1 US-2017284654-A1
US-2019013596-A1 US-2008211060-A1
US-2016242596-A1 US-2006174968-A1
US-2018197950-A1 US-2013190707-A1
US-2017090267-A1 US-2017145586-A1
US-2017157494-A1 US-2013000499-A1
US-2018002062-A1 US-8915977-B2
US-2016068005-A1 US-2018214167-A1
US-2017346402-A1 US-2009323375-A1
US-2018059890-A1 US-2017244382-A1
US-2017359573-A1 US-2015254861-A1
US-2017312425-A1 US-2018089885-A1
US-2018107291-A1 US-2015281124-A1
US-2019104572-A1 US-2010213187-A1
US-2016325299-A1 US-2015017574-A1
US-2017370474-A1 US-4752077-A
US-2018079207-A1 US-2018299080-A1
US-2018226735-A1 US-2011163367-A1
US-2017047778-A1 US-2015350676-A1
US-2018281977-A1 US-9669936-B1
US-2018336411-A1 US-2018244068-A1
US-2017103289-A1 US-2006079836-A1
US-2018239175-A1 US-2016139445-A1
US-2017371132-A1 US-6317686-B1
US-2016370995-A1 US-2017307096-A1
US-2017179325-A1 US-2012016796-A1
US-2017359464-A1 US-2014104805-A1
US-2015323149-A1 US-2018091381-A1
US-2018292321-A1 US-2016109763-A1
US-2018191382-A1 US-8558728-B1
US-2019039696-A1 US-4951386-A
US-2017097954-A1 US-2019081048-A1
US-2017200804-A1 US-2007005635-A1
US-2017295013-A1 US-2009132170-A1
US-2016032920-A1 US-4196753-A
US-2017293004-A1 US-2019022628-A1
US-2019045848-A1 US-2014195734-A1
US-2016175521-A1 US-2002001202-A1
US-2018030702-A1 US-4404165-A
US-2017020424-A1 US-2014001058-A1
US-2013020422-A1 US-5419498-A
US-2018049031-A1 US-2014027725-A1
US-2018286632-A1 US-2017316870-A1
US-2016335294-A1 US-6424969-B1
US-2018014695-A1 US-6135019-A
US-2018060378-A1 US-2018326933-A1
US-2017346091-A1 US-2017183146-A1
US-2018241669-A1 US-4244470-A
US-2018137948-A1 US-2002076625-A1
US-2016210199-A1 US-2011088938-A1
US-2018003997-A1 US-8540371-B2
US-2015074202-A1 US-2011145823-A1
US-2017182448-A1 US-2018315568-A1
US-2018326740-A1 US-2007081486-A1
US-2018219331-A1 US-2019286586-A1
US-2018327329-A1 US-2010162780-A1
US-2015082182-A1 US-2013292656-A1
US-2018168786-A1 US-2011186263-A1
US-2016008001-A1 US-2010010475-A1
US-2018274694-A1 US-2015287909-A1
US-2016250433-A1 US-6921362-B2
US-2016346052-A1 US-2017304059-A1
US-2017268481-A1 US-2017067536-A1
US-2017090206-A1 US-2011008511-A1
US-2018011514-A1 US-2015189768-A1
US-2016211676-A1 US-2012173033-A1
US-2017293494-A1 US-9671362-B2
US-2018288504-A1 US-2012219252-A1
US-2018033239-A1 US-2003064807-A1
US-4735614-A US-2016266153-A1
US-2016116076-A1 US-7744802-B2
US-2018351055-A1 US-2015145406-A1
US-2017234526-A1 US-4951612-A
US-2018019664-A1 US-5559164-A
US-2014366317-A1 US-2002184729-A1
US-2018233549-A1 US-2017293879-A1
US-2014290831-A1 US-2019038924-A1
US-2014069420-A1 US-2017143388-A1
US-2017204781-A1 US-2004237949-A1
US-2017200388-A1 US-6068622-A
US-2017196571-A1 US-2005251026-A1
US-2016374154-A1 US-2008028351-A1
US-2017145727-A1 US-2015040702-A1
US-2016231495-A1 US-2010023376-A1
US-2018319168-A1 US-2010014358-A1
US-2016183967-A1 US-2018304810-A1
US-2018078735-A1 US-2009300286-A1
US-2017269096-A1 US-10041224-B2
US-2018093139-A1 US-9199130-B2
US-2018111368-A1 US-2018329930-A1
US-2016289496-A1 US-2015029144-A1
US-2018002208-A1 US-4452700-A
US-2017370488-A1 US-2009126805-A1
US-2017258787-A1 US-2018366358-A1
US-2015177965-A1 US-7034881-B1
US-2019076355-A1 US-2017116390-A1
US-2018238391-A1 US-8840314-B2
US-2015343155-A1 US-2018342660-A1
US-2017210335-A1 US-2015037571-A1
US-2018202635-A1 US-5422487-A
US-2017314908-A1 US-2013267908-A1
US-2014134620-A1 US-5104621-A
US-2017115095-A1 US-7258259-B1
US-2018277674-A1 US-2012027037-A1
US-2017072294-A1 US-2005222663-A1
US-2018332671-A1 US-2017354016-A1
US-2017215859-A1 US-2009259107-A1
US-2017364191-A1 US-2015366599-A1
US-2016175525-A1 US-2007191762-A1
US-2018086486-A1 US-4585508-A
US-2018345857-A1 US-2006215415-A1
US-2017148355-A1 US-2014162016-A1
US-2018148015-A1 US-2016075307-A1
US-2017245061-A1 US-2016066415-A1
US-2017129297-A1 US-2012195724-A1
US-2017267111-A1 US-2013020989-A1
US-2016281613-A1 US-2013269652-A1
US-2017308390-A1 US-2007082707-A1
US-2015321312-A1 US-2017136393-A1
US-2017320551-A1 US-4212496-A
US-2016044991-A1 US-2010282433-A1
US-2017038637-A1 US-2018277179-A1
US-2019097749-A1 US-2002154359-A1
US-2018130786-A1 US-2016099243-A1
US-2016192877-A1 US-4487200-A
US-2017096253-A1 US-7322480-B2
US-2019125045-A1 US-8800580-B2
US-2017070501-A1 US-2017102184-A1
US-2017342862-A1 US-2015016982-A1
US-2018294731-A1 US-5991172-A
US-2016363571-A1 US-2018199085-A1
US-2018249969-A1 US-5796345-A
US-2018028666-A1 US-2009120592-A1
US-2017153022-A1 US-2011249251-A1
US-2017335167-A1 US-5432224-A
US-2017336088-A1 US-2009110953-A1
US-2017372965-A1 US-2016048170-A1
US-2017352802-A1 US-2009279353-A1
US-2017235368-A1 US-2018224515-A1
US-2016011178-A1 US-2018001212-A1
US-2018307371-A1 US-2015035577-A1
US-2016172466-A1 US-5213738-A
US-2018309275-A1 US-4765576-A
US-2017302879-A1 US-2017316708-A1
US-2018154958-A1 US-4721498-A
US-2017322056-A1 US-2018181273-A1
US-2018024976-A1 US-2014031030-A1
US-2016088222-A1 US-2009262206-A1
US-2019070489-A1 US-2016183596-A1
US-2016015250-A1 US-2016151400-A1
US-2016313622-A1 US-2010140612-A1
US-2017227300-A1 US-2015134673-A1
US-2018068064-A1 US-2012096524-A1
US-2016038002-A1 US-10305505-B1
US-2017365925-A1 US-2010029572-A1
US-2016225562-A1 US-2009206059-A1
US-2016235257-A1 US-2018028718-A1
US-2019082201-A1 US-2018118562-A1
US-2018316104-A1 US-4867696-A
US-2017106981-A1 US-2011035118-A1
US-2017361982-A1 US-2013320006-A1
US-2011238111-A1 US-5364803-A
US-2017367027-A1 US-2013016652-A1
US-2018166983-A1 US-2008013351-A1
US-2017359633-A1 US-2016003035-A1
US-2019007889-A1 US-2014022920-A1
US-2018169798-A1 US-2017323837-A1
US-2017261807-A1 US-2016033822-A1
US-2017147752-A1 US-2018085826-A1
US-2015077667-A1 US-2014200853-A1
US-10252350-B1 US-3696514-A
US-2017263830-A1 US-7905163-B1
US-2017114537-A1 US-2017281433-A1
US-2017151159-A1 US-2018367874-A1
US-2019164855-A1 US-2013176194-A1
US-2015167470-A1 US-2003009467-A1
US-2018375025-A1 US-2014175875-A1
US-2018149028-A1 US-7008178-B2
US-2017138077-A1 US-6584624-B2
US-2017184643-A1 US-2018181861-A1
US-2019181054-A1 US-8637849-B2
US-2016271844-A1 US-2016266105-A1
US-2016010495-A1 US-2010256322-A1
US-2016299378-A1 US-2009257009-A1
US-2016045386-A1 US-2010094188-A1
US-2018290669-A1 US-2013273805-A1
US-2018353830-A1 US-2016220893-A1
US-2017244124-A1 US-7125618-B2
US-2019054851-A1 US-2011007299-A1
US-2017308907-A1 US-2016356222-A1
US-2017164804-A1 US-7918023-B2
US-2018080982-A1 US-8814501-B2
US-2016233434-A1 US-2013292653-A1
US-2018151905-A1 US-2001002897-A1
US-2016251557-A1 US-4660625-A
US-2017082466-A1 US-2004017388-A1
US-2019198273-A1 US-7214874-B2
US-2017285731-A1 US-2014213361-A1
US-2017354438-A1 US-2018097015-A1
US-2015027951-A1 US-4897184-A
US-2017357826-A1 US-2006085651-A1
US-2018244287-A1 US-2003102849-A1
US-2017215861-A1 US-2013197592-A1
US-2017027603-A1 US-2011160539-A1
US-2019100917-A1 US-2005070546-A1
US-2016193563-A1 US-6436174-B1
US-2019115015-A1 US-5071212-A
US-2019067681-A1 US-2007111102-A1
US-2018269464-A1 US-6095011-A
US-2018193073-A1 US-2011133636-A1
US-2017022882-A1 US-6675748-B2
US-2016169010-A1 US-4557422-A
US-2018174408-A1 US-2018052376-A1
US-2017000604-A1 US-7884912-B2
US-2016017501-A1 US-2017345546-A1
US-2018299254-A1 US-2012062963-A1
US-2017156779-A1 US-2018027702-A1
US-2017071816-A1 US-2007028825-A1
US-2016129339-A1 US-2013029731-A1
US-2018338229-A1 US-6002365-A
US-2019259708-A1 US-2004051127-A1
US-2017291129-A1 US-2016144310-A1
US-2018047879-A1 US-2017128924-A1
US-2017326290-A1 US-6973342-B1
US-2018174161-A1 US-8676875-B1
US-2017073631-A1 US-2018196360-A1
US-2018022500-A1 US-2017227976-A1
US-2018016124-A1 US-2002069005-A1
US-2017332718-A1 US-2017092711-A1
US-2017224727-A1 US-2017174780-A1
US-2017191396-A1 US-8202046-B2
US-2016237320-A1 US-2018319185-A1
US-2017139448-A1 US-6191941-B1
US-2017131239-A1 US-2018224326-A1
US-2017213781-A1 US-2012313229-A1
US-2017320708-A1 US-2016095171-A1
US-2018240622-A1 US-2010307903-A1
US-2011281621-A1 US-8253586-B1
US-2019043558-A1 US-5622453-A
US-2019024438-A1 US-7719213-B2
US-2018031775-A1 US-6543941-B1
US-2018221283-A1 US-2018005243-A1
US-2017172678-A1 US-2018081491-A1
US-2017200601-A1 US-2017009925-A1
US-2016150232-A1 US-2008018704-A1
US-2018172354-A1 US-2004017314-A1
US-2014227304-A1 US-2010172879-A1
US-2016236570-A1 US-2007099014-A1
US-2018062515-A1 US-2004201281-A1
US-2019049220-A1 US-9028060-B2
US-2018099713-A1 US-5595821-A
US-2014314906-A1 US-2017155032-A1
US-2018198029-A1 US-2017352599-A1
US-2015313738-A1 US-2019025506-A1
US-2018302481-A1 US-2015099979-A1
US-2018012810-A1 US-2016007194-A1
US-2017334272-A1 US-2018370244-A1
US-2018076293-A1 US-2014054676-A1
US-2018219518-A1 US-7941210-B2
US-2016151103-A1 US-2010308422-A1
